PlayerID,TotalBet,TotalWin
275180,1,0.75
275180,1,0
275180,1,0.75
275180,1,4.65
275180,1,0
275180,1,0
275180,1,186.4
275180,1,0
275180,1,0.75
275180,1,0
275180,1,0.25
275180,1,0
275180,1,0.25
275180,1,0
275180,1,0
275180,1,0
275180,1,2.75
275180,1,0.75
275180,1,0
275180,1,0
275180,1,0
275180,1,0.25
275180,1,2.5
275180,1,0
275180,1,8.15
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,2
275180,1,0
275180,1,0
275180,1,0
275180,1,3.25
275180,1,1.5
275180,1,13.25
275180,1,1.15
275180,1,0
275180,1,6.5
275180,1,0.4
275180,1,0
275180,1,0.75
275180,1,2.75
275180,1,0
275180,1,0.25
275180,1,0
275180,1,0.25
275180,1,0
275180,1,0
275180,1,0
275180,1,0.5
275180,1,0
275180,1,0.5
275180,1,1.75
275180,1,0
275180,1,1.25
275180,1,0
275180,1,0
275180,1,0.4
275180,1,1.5
275180,1,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,1.5
275180,2,0
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0
275180,2,0
275180,2,3
275180,2,0
275180,2,0.5
275180,2,5
275180,2,0
275180,2,0
275180,2,4.3
275180,2,3
275180,2,0.5
275180,2,0.5
275180,2,0
275180,2,0.5
275180,2,0
275180,2,5
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,5.5
275180,2,0
275180,2,0
275180,2,3
275180,2,0.5
275180,2,3
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0
275180,2,0
275180,2,9.8
275180,2,0
275180,2,0
275180,2,0
275180,2,2
275180,2,8.5
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,1.5
275180,2,0
275180,2,0
275180,2,0
275180,2,7.5
275180,2,0
275180,2,0
275180,2,0
275180,2,10.3
275180,2,0
275180,2,0
275180,2,0
275180,2,3
275180,2,0
275180,2,0
275180,2,9.5
275180,2,2
275180,2,7.3
275180,2,0.5
275180,2,3
275180,2,0.5
275180,2,6
275180,2,1.5
275180,2,0
275180,2,0
275180,2,0
275180,2,4
275180,2,2.3
275180,2,0.8
275180,2,0
275180,2,15
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,5
275180,2,0.5
275180,2,6.5
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,5
275180,2,0
275180,2,3.3
275180,2,0
275180,2,4.5
275180,2,0
275180,2,3
275180,2,0
275180,2,0
275180,2,7.3
275180,2,0.5
275180,2,1
275180,2,0
275180,2,0
275180,2,1.3
275180,2,0.5
275180,2,0.8
275180,2,0
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0
275180,2,5
275180,2,6.5
275180,2,0
275180,2,8
275180,2,4
275180,2,2.5
275180,2,0.5
275180,2,0
275180,2,0
275180,2,3
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,1
275180,2,0
275180,2,0
275180,2,6.5
275180,2,0
275180,2,0.5
275180,2,0
275180,2,3.8
275180,2,0.5
275180,2,10.8
275180,2,0
275180,2,7.8
275180,2,7.3
275180,2,0.5
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,3
275180,2,2.3
275180,2,0.8
275180,2,0
275180,2,0
275180,2,3
275180,2,0.8
275180,2,10.3
275180,2,4
275180,2,0
275180,2,0
275180,2,0
275180,2,1
275180,2,4
275180,2,4
275180,2,0.5
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,3
275180,2,2.5
275180,2,0
275180,2,0.5
275180,2,0
275180,2,0
275180,2,6.5
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0.5
275180,2,0
275180,2,0
275180,2,5.5
275180,2,0
275180,2,0
275180,2,0.5
275180,2,0
275180,2,0
275180,2,3
275180,2,1.3
275180,2,0
275180,2,0
275180,2,0
275180,2,5.5
275180,2,3
275180,2,1.5
275180,2,6.8
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,1.5
275180,2,0.5
275180,2,0.5
275180,2,1.5
275180,2,0
275180,2,3.8
275180,2,0
275180,2,3
275180,2,0
275180,2,0
275180,2,3
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0.75
275180,1,0
275180,1,0
275180,1,0
275180,1,1.75
275180,1,101.45
275180,1,1.75
275180,1,1.5
275180,1,0
275180,1,10.4
275180,1,0
275180,1,3
275180,1,5.15
275180,1,0
275180,1,0
275180,1,0.75
275180,1,0
275180,1,2.15
275180,1,5
275180,1,1.5
275180,1,0
275180,1,1.75
275180,1,3
275180,1,0
275180,1,0
275180,1,2.5
275180,1,0
275180,1,0
275180,1,5.15
275180,1,0
275180,1,0
275180,1,5.15
275180,1,0
275180,1,5
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,4.75
275180,1,0
275180,1,1
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,6.65
275180,1,0.75
275180,1,0
275180,1,0
275180,1,0.25
275180,1,0.25
275180,1,0
275180,1,2
275180,1,0
275180,1,0
275180,1,1.5
275180,1,0
275180,1,0.5
275180,1,0
275180,1,0
275180,1,0
275180,1,0.25
275180,1,0.25
275180,1,0.65
275180,1,0
275180,1,0
275180,1,0
275180,1,2
275180,1,0
275180,1,0
275180,1,0
275180,1,1.5
275180,1,0
275180,1,1.75
275180,1,0
275180,1,1.65
275180,1,0
275180,1,11.75
275180,1,9.55
275180,1,0.25
275180,1,0.75
275180,1,0
275180,1,0
275180,1,0.4
275180,1,0
275180,1,0
275180,1,0
275180,1,1.5
275180,1,0
275180,1,0.75
275180,1,0.5
275180,1,1.15
275180,1,0
275180,1,0
275180,1,0.65
275180,1,0
275180,1,0
275180,1,0.25
275180,1,0
275180,1,4
275180,1,0.65
275180,1,0.65
275180,1,0.25
275180,1,2.5
275180,1,0
275180,1,0.75
275180,1,3.25
275180,1,7.25
275180,1,0
275180,1,0
275180,1,0
275180,1,2.75
275180,1,0
275180,1,0
275180,2,0
275180,2,0
275180,2,0
275180,2,5
275180,2,0
275180,2,0.5
275180,2,1
275180,2,0
275180,2,0.5
275180,2,1
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,5.5
275180,2,2.3
275180,2,0
275180,2,0
275180,2,0
275180,2,3
275180,2,0
275180,2,4
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,0
275180,2,1.3
275180,2,3
275180,2,0.5
275180,2,0
275180,2,0
275180,2,0.8
275180,2,0
275180,2,0
275180,2,7.5
275180,2,0
275180,1,0.25
275180,1.25,4
275180,1.25,0
275180,1,5
275180,1,0
275180,1,0
275180,1,0.25
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,0
275180,1,1.15
275180,1.5,0.3
275180,1.5,1
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0.2
275180,3,0
275180,3,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,5.1
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,2.7
275180,1.5,0
275180,1.5,0.4
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0.1
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,28.7
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,18
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,1.5
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,3
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,7.5
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0.3
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,3.1
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,13.7
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,2.7
275180,1.5,0.3
275180,1.5,0
275180,1.5,0
275180,1.5,0.1
275180,1.5,0
275180,1.5,2.4
275180,1.5,0
275180,1.5,0
275180,1.5,7.5
275180,1.5,0
275180,1.5,0
275180,1.5,0.6
275180,1.5,4.8
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,1.8
275180,1.5,0
275180,1.5,0
275180,1.5,0.2
275180,1.5,0
275180,1.5,0.6
275180,1.5,0.3
275180,1.5,0
275180,1.5,0
275180,1.5,25
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,1.5
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,2
275180,1.5,0
275180,1.5,3.6
275180,1.5,0
275180,1.5,0
275180,1.5,1.9
275180,1.5,7.7
275180,1.5,0
275180,1.5,0
275180,1.5,1.2
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,2
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0
275180,1.5,0.6
275180,1.5,0
275180,1.5,0.1
307361,1,0
307361,1,1.2
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,1.86
307361,1,0
307361,1,0.92
307361,1,0
307361,1,0
307361,1,0
307361,1,0
307361,1,1.07
307361,1,0
307361,1,1.67
307361,1,0
307361,1,27
307361,1,0.66
307361,1,0
307361,1,0
307361,1,0
307361,1,2.84
307361,1,0
307361,1,0
307361,1,0
308056,1,10
308056,1,0
308056,1,0
308056,1,13.5
308056,1,0
308056,1,0
308056,1,0
308056,1,0.6
308056,1,0
308056,1,2.6
308056,1,0
308056,1,0
308056,1,0.6
308056,1,17.4
308056,1,2.3
308056,1,0
308056,1,1.2
308056,1,1.2
308056,1,0
308056,1,0
308056,1,0
308056,1,0
308056,1,0.75
308056,2,0
308056,2,0.5
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,3
308056,2,0
308056,2,0
308056,2,8
308056,2,0
308056,2,7.8
308056,2,0
308056,2,0
308056,2,4
308056,2,0.5
308056,2,0
308056,2,1.5
308056,2,3.5
308056,2,0
308056,2,1.5
308056,2,6.5
308056,2,8.5
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0
308056,2,1
308056,2,2.3
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0
308056,2,6.3
308056,2,0
308056,2,0
308056,2,0
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,4.5
308056,2,0
308056,2,0
308056,2,0
308056,1,6.75
308056,1,0.4
308056,1,0
308056,1,1.5
308056,1,0
308056,1,0.75
308056,1,0
308056,1,0.75
308056,1,0
308056,1,0.75
308056,1,0.25
308056,1,0
308056,1,0
308056,1,0
308056,1,0.25
308056,1,1.25
308056,1,0
308056,1,0.9
308056,1,0
308056,1,0.25
308056,1,0
308056,1,3.4
308056,1,0.25
308056,1,0
308056,1,3.15
308056,1,1.5
308056,1,0.25
308056,1,0
308056,3,0.75
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,0.75
308056,3,0
308056,3,1.5
308056,3,0
308056,3,0
308056,3,0
308056,3,14.25
308056,3,0.75
308056,3.75,1.5
308056,3.75,4.5
308056,3.75,0
308056,3.75,0
308056,3.75,0.75
308056,3.75,0
308056,3.75,0
308056,3,31.5
308056,3,3
308056,3,0
308056,3,6
308056,3,8.25
308056,3,0
308056,3,0
308056,3,4.5
308056,3,0
308056,3,0
308056,3,0.75
308056,3,12
308056,3,0
308056,3,0
308056,3,0
308056,3,18.45
308056,3,0
308056,3,0.75
308056,3,0.75
308056,3,0
308056,3,4.5
308056,3,0.75
308056,3,0.75
308056,3,0
308056,3,0
308056,3,0
308056,3,2.25
308056,3,0
308056,3,9.45
308056,3,0
308056,3,0
308056,3,0
308056,3,0.75
308056,3,0
308056,3,13.2
308056,3,0
308056,3,0
308056,3,0
308056,3,7.5
308056,3,0.75
308056,3,1.2
308056,3,2.4
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,5.25
308056,3,2.25
308056,3,0
308056,3,0
308056,3,1.95
308056,3,0
308056,3,23.25
308056,3,6
308056,3,0
308056,3,1.5
308056,3,3.45
308056,3,0
308056,3,21.45
308056,3,0
308056,3,0
308056,3,32.25
308056,3,0.75
308056,3,0
308056,3,4.5
308056,3,0
308056,3,0
308056,3,1.5
308056,3,5.25
308056,3,0
308056,3,1.5
308056,3,0
308056,3,5.25
308056,3,5.7
308056,3,11.25
308056,3,2.25
308056,3,0.75
308056,3,0.75
308056,3,0
308056,3,0.75
308056,3,4.95
308056,3,0
308056,3,0
308056,3,6
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,1.2
308056,3,0
308056,3,0
308056,3,7.5
308056,3,3
308056,3,0
308056,3,7.5
308056,3,0
308056,3,4.5
308056,3,0
308056,3,0
308056,3,1.5
308056,3,0
308056,3,0
308056,3,0
308056,3,0
308056,3,1.2
308056,3,0
308056,3,10.95
308056,3,0
308056,3,0.75
308056,3,0
308056,3,0.75
308056,3,0
308056,3,0
308056,3,0
308056,3,14.7
308056,3,18.15
308056,3,0
308056,3,0
308056,3,0
308056,3,0.75
308056,3,2.25
308056,3,0
308056,3,0
308056,3,0
308056,3,6
308056,3,0.75
308056,3,0
308056,3,0.75
308056,3,8.25
308056,3,0
308056,3,12
308056,3,0
308056,3,0.75
308056,2,0
308056,2,2
308056,2,0
308056,2,0
308056,2,25.8
308056,2,1.5
308056,2,11.5
308056,2,0
308056,2,0
308056,2,0.8
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,6.5
308056,2,0
308056,2,8
308056,2,0.5
308056,2,0.5
308056,2,0
308056,2,0
308056,2,0
308056,2,10
308056,2,3.5
308056,2,0.5
308056,2,1.8
308056,2,0
308056,2,0.5
308056,2,0.5
308056,2,0
308056,2,0.5
308056,2,0
308056,2,0
308056,2,9.5
308056,2,0
308056,2,0
308056,2,0
308056,2,3.5
308056,2,0
308056,2,14
308056,2,1.5
308056,2,3.5
308056,2,5.8
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0
308056,2,0.8
308056,2,0.5
308056,2,0.5
308056,2,2
308056,2,0
308056,2,0
308056,2,0
308056,2,5.3
308056,2,0.5
308056,1,0
308056,1,17.55
308056,1,0.4
308056,1,0
308056,1,10.25
308056,1,0
308056,1,0.25
308056,1,0
308056,1,0.5
308056,1,2
308056,1,0
308056,1,2
308056,1,0.75
308056,1,0
308056,1,0.25
308056,1,0
308056,1,3.15
308056,1,2.5
308056,1,1.5
308056,1,0.25
308056,1,0.75
308056,1,0
308056,1,0
308056,1,1.5
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,1.76
309961,2,0
309961,2,0
309961,2,0.6
309961,2,0.3
309961,2,0.3
309961,2,0
309961,2,0
309961,2,0
309961,2,0
309961,2,3.2
309961,3,74.6
309961,3,0
309961,3,7.2
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,3.6
309961,3,1.2
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0.8
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,3.6
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,49.2
309961,3,3.6
309961,3,3.6
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0
309961,3,0.6
309961,3,0
309961,3,0
309961,3,0
309961,3,3.6
309961,3,0.2
316044,3,0
316044,3,0.2
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0.2
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,6
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0.2
316044,3,0
316044,3,0
316044,3,0
316044,3,9
316044,3,0
316044,3,32.4
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,3,0
316044,1.5,0.4
316044,1.5,25
316044,1.5,0
316044,1.5,0.1
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0.1
316044,1.5,0.6
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0
316044,1.5,0.4
316044,1.5,0
316044,1.5,0
317831,2,0
317831,2,0
317831,2,0
317831,2,2.6
317831,2,4.4
317831,2,0.8
317831,2,0
317831,2,0
317831,2,0
317831,2,5.6
317831,2,0
317831,2,0.6
317831,2,0
317831,2,0.2
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0.2
317831,2,0
317831,2,0
317831,2,0
317831,2,6.8
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,20.6
317831,1,0.6
317831,1,0
317831,1,2.1
317831,1,0.4
317831,1,1.6
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,6.4
317831,1,1.7
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.8
317831,1,0
317831,1,0
317831,1,0
317831,1,0.1
317831,1,0.2
317831,1,3.6
317831,1,2.2
317831,1,0
317831,1,0
317831,1,1.2
317831,1,0
317831,1,0
317831,1,0
317831,1,10.8
317831,1,4.8
317831,1,0
317831,1,0
317831,1,20.4
317831,1,0
317831,1,0.8
317831,1,0
317831,1,6
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,2
317831,1,0
317831,1,0
317831,1,0
317831,1,2.4
317831,1,0
317831,1,0.2
317831,1,1.5
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.6
317831,1,0
317831,1,20
317831,1,0
317831,1,0
317831,1,0.8
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.8
317831,1,0
317831,1,0
317831,1,0
317831,1,0.3
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.6
317831,1,0
317831,1,0.4
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.2
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,4.8
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0
317831,1,0.5
317831,1,0.4
317831,1,0
317831,1,0
317831,1,4.8
317831,1,0
317831,1,4.8
317831,3,6
317831,3,0
317831,3,1.8
317831,3,14.4
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,9
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,1.8
317831,3,0
317831,3,0
317831,3,1.8
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,69.6
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0.6
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,1.2
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,86.4
317831,3,0
317831,3,2.4
317831,3,0
317831,3,0.6
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,10.8
317831,3,0
317831,3,1.2
317831,3,1.2
317831,3,0.6
317831,3,0.3
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,30
317831,3,18
317831,3,0
317831,3,0
317831,3,54
317831,3,0
317831,3,10.8
317831,3,0
317831,3,0
317831,3,0
317831,3,13.2
317831,3,0
317831,3,0
317831,3,9.6
317831,3,0
317831,3,3
317831,3,0
317831,3,0
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,0.6
317831,3,1.8
317831,3,0
317831,3,1.2
317831,3,0
317831,3,0
317831,3,1.8
317831,3,0
317831,3,0
317831,3,1.2
317831,3,0.6
317831,3,0
317831,3,0
317831,3,0.9
317831,3,0
317831,3,0
317831,3,0
317831,3,0
317831,3,5.4
317831,2,0
317831,2,1.8
317831,2,0
317831,2,0
317831,2,18
317831,2,4.6
317831,2,0
317831,2,0
317831,2,0
317831,2,19.2
317831,2,0
317831,2,0
317831,2,0.8
317831,2,35
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,12.8
317831,2,0
317831,2,3
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,1.2
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,3.2
317831,2,0.4
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,1.6
317831,2,0
317831,2,0
317831,2,0
317831,2,0.8
317831,2,0
317831,2,0
317831,2,0
317831,2,24
317831,2,0
317831,2,0
317831,2,0.8
317831,2,0
317831,2,0
317831,2,0
317831,2,0
317831,2,0.4
317831,2,0
318078,1,3.4
318078,100,55.25
318078,1.25,0
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0.5
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0.8
318078,2.5,3
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0
318078,2.5,0.5
318078,2.5,3
318078,2.5,0
318078,2.5,0
318078,2.5,5.5
318078,2.5,1.5
318078,2.5,0
318078,2.5,1.5
318078,2.5,3
318078,2.5,0
318078,2.5,0
318078,2.5,3
318078,2.5,0
318078,2.5,1.3
318078,2.5,0
318078,2.5,0
318078,2.5,3
318078,2.5,0
318078,2.5,0.8
318078,2.5,9
318078,2.5,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0.75
318078,1.25,0.25
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,7.4
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,1.9
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,4.15
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,11.65
318078,1.25,2.5
318078,1.25,0
318078,1.25,0
318078,1.25,2.5
318078,1.25,0
318078,1.25,0
318078,1.25,2.15
318078,1.25,1.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,4.75
318078,1.25,1.5
318078,1.25,0.4
318078,1.25,0.25
318078,1.25,0.75
318078,1.25,0
318078,1.25,0
318078,1.25,3.4
318078,1.25,0
318078,1.25,0
318078,1.25,4
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,1.25
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,4.25
318078,1.25,1.5
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,1.5
318078,1.25,0
318078,1.25,0.9
318078,1.25,0.4
318078,1.25,0.75
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,2.75
318078,1.25,0
318078,1.25,0
318078,1.25,11.25
318078,1.25,1.25
318078,1.25,0.25
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,3.5
318078,1.25,1.5
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,10
318078,1.25,0
318078,1.25,0.4
318078,1.25,0
318078,1.25,3.25
318078,1.25,0
318078,1.25,0.65
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,3.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,4.75
318078,1.25,0
318078,1.25,2
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.75
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.4
318078,1.25,0
318078,1.25,1.75
318078,1.25,0
318078,1.25,1
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,1.5
318078,1.25,0
318078,1.25,1.5
318078,1.25,0
318078,1.25,0.4
318078,1.25,0.25
318078,1.25,2.9
318078,1.25,0
318078,1.25,0.25
318078,1.25,2
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,1
318078,1.25,0
318078,1.25,2.5
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,0.25
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,2.5
318078,1.25,0
318078,1.25,1.75
318078,1.25,0
318078,1.25,1.5
318078,1.25,0
318078,1.25,0
318078,1.25,0
318078,1.25,11.5
318078,1.25,0
